recipe_name,time_preparation(min),calories(kcal),ingredients_list,gluten_free,egg_free,sucrose_fructose_free,low_sodium,lactose_free,recipe_url,recipe_image_url
Espaguetis con albóndigas,35.0,,"['espaguetis', 'carne picada de ternera', 'diente de ajo', 'huevo', 'perejil', 'pan seco', 'leche', 'harina de trigo', 'tomate triturado', 'cebolla', 'laurel', 'aceite', 'nuez moscada', 'sal', 'pimienta']",0,0,0,0,0,https://www.lecturas.com/recetas/espaguetis-albondigas_3265.html,https://content-recetas.lecturas.com/medio/2018/07/19/espaguetis-con-albondigas_e6fd8063_800x800.jpg
Fideuá de verduras,45.0,335.0,"['fideos gruesos', 'cebolla', 'pimiento rojo', 'pimiento verde', 'tomate maduros', 'guisantes', 'espárrago verde', 'champiñón', 'caldo de verduras', 'ñora de la pulpa', 'azafrán', 'aceite de oliva', 'diente de ajo', 'sal']",0,0,0,0,1,https://www.lecturas.com/recetas/fideua-verduras_3420.html,https://content-recetas.lecturas.com/medio/2018/07/19/fideua-de-verduras_a49426ee_800x800.jpg
Lasaña de calabacín con pollo,50.0,325.0,"['calabacines', 'pechugas de pollo', 'tomates', 'tomillo', 'sal', 'zanahorias', 'cebollas', 'puerro', 'pimiento rojo', 'vino blanco', 'queso rallado', 'aceite de oliva', 'pimienta']",0,0,0,0,0,https://www.lecturas.com/recetas/lasana-calabacin-pollo_3449.html,https://content-recetas.lecturas.com/medio/2018/07/19/lasana-de-calabacin-con-pollo_5be4c774_800x800.jpg
Espaguetis con albóndigas en salsa de tomate,45.0,330.0,"['espaguetis', 'tomates maduros', 'sal', 'carne picada', 'pan rallado', 'dientes de ajo', 'harina', 'huevo', 'azúcar', 'penca de apio', 'pimienta', 'perejil picado', 'zanahoria', 'orégano', 'aceite de oliva', 'queso en lascas']",0,0,1,0,0,https://www.lecturas.com/recetas/espaguetis-albondigas_3708.html,https://content-recetas.lecturas.com/medio/2018/07/19/espaguetis-con-albondigas_fb952870_800x800.jpg
Fideuá de verduras y queso de cabra,45.0,317.0,"['fideos', 'queso de cabra de rulo', 'cebolleta', 'perejil', 'aceite', 'calabacín', 'ajo', 'aceite', 'pimiento rojo', 'tomate', 'berenjena', 'calabaza', 'pimiento verde italiano', 'judía verde', 'pimiento choricero de su carne', 'azafrán', 'caldo de pollo', 'sal']",0,0,0,0,0,https://www.lecturas.com/recetas/fideua-verduras-y-queso-cabra_3810.html,https://content-recetas.lecturas.com/medio/2018/07/19/fideua-de-verduras-y-queso-de-cabra_858521c4_800x800.jpg
Espaguetis con carne y champiñones,30.0,192.0,"['espaguetis', 'carne picada', 'champiñones', 'pimiento verde', 'cebolla', 'ajo', 'tomate enteros pelados', 'orégano', 'queso parmesano rallado', 'aceite', 'sal']",0,0,0,0,0,https://www.lecturas.com/recetas/espaguetis-carne-y-champinones_3980.html,https://content-recetas.lecturas.com/medio/2018/07/19/espaguetis-con-carne-y-champinones_f5dc5f7d_800x800.jpg
Tallarines al pesto con aguacate y langostinos,50.0,,"['tallarines', 'aguacate', 'limón', 'langostino', 'sal', 'albahaca fresca', 'diente de ajo pelado', 'piñones pelados', 'queso parmesano rallado', 'aceite de oliva', 'sal']",0,0,0,0,0,https://www.lecturas.com/recetas/tallarines-pesto-aguacate-y-langostinos_4273.html,https://content-recetas.lecturas.com/medio/2018/07/19/paso-a-paso-para-realizar-tallarines-al-pesto-con-aguacate-y-langostinos-resultado-final_9560d1e1_800x800.jpg
Canelones de marisco con bogavante,90.0,345.0,"['bogavantes unos 300 gramos en total', 'pescado blanco', 'placas', 'gambas rojas pequeñas', 'nata líquida', 'brandy', 'vino blanco', 'cebolla', 'tomate', 'diente de ajo', 'zanahorias', 'cebollino', 'azafrán', 'lechuga brotes frescos', 'harina', 'sal', 'pimienta', 'aceite de oliva']",0,0,0,0,0,https://www.lecturas.com/recetas/canelones-marisco-bogavante_4487.html,https://content-recetas.lecturas.com/medio/2018/07/19/paso-a-paso-para-realizar-canelones-de-marisco-con-bogavante-resultado-final_852b6248_800x800.jpg
Canelones gratinados de pollo asado de Navidad,60.0,398.0,"['placas', 'pollos asado', 'judías verdes redonda', 'queso parmesano rallado', 'salsa española', 'perejil', 'leche', 'mantequilla', 'harina', 'sal', 'pimienta']",0,0,0,0,0,https://www.lecturas.com/recetas/canelones-gratinados-pollo-asado-navidad_4497.html,https://content-recetas.lecturas.com/medio/2018/07/19/canelones-gratinados-de-pollo-asado-de-navidad_c7560199_800x800.jpg
Canelones de pollo y paté,60.0,432.0,"['placas', 'carne picada de pollo', 'paté de lata', 'cebolla', 'mantequilla', 'harina', 'leche', 'sal', 'pimienta', 'nuez moscada', 'queso rallado', 'aceite de oliva']",0,0,0,0,0,https://www.lecturas.com/recetas/canelones-pollo-y-pate_4502.html,https://content-recetas.lecturas.com/medio/2018/07/19/canelones-de-pollo-y-pate_cc5c631d_800x800.jpg
Canelones de espárragos sobre crema de calabacín,45.0,224.0,"['placas', 'espárrago verde finos', 'sal', 'queso rallado', 'aceite de oliva', 'pimienta', 'calabacín', 'cebolla pequeña', 'leche', 'aceite de oliva', 'nuez moscada', 'sal', 'pimienta']",0,0,0,0,0,https://www.lecturas.com/recetas/canelones-esparragos_4598.html,https://content-recetas.lecturas.com/medio/2018/07/19/canelones-de-esparragos_2149f6a8_800x800.jpg
Espaguetis al pesto de rúcula,25.0,,"['espaguetis', 'rúcula', 'piñones', 'almendras crudas y peladas', 'queso parmesano rallado', 'diente de ajo', 'tomates', 'queso mozzarella', 'sal', 'aceite de oliva']",0,0,0,0,0,https://www.lecturas.com/recetas/espaguetis-pesto-rucula_10.html,https://content-recetas.lecturas.com/medio/2018/07/19/espaguetis-al-pesto-de-rucula_9bf03c3e_800x800.jpg
Pasta con hortalizas y salsa de frutos secos,40.0,,"['espirales de pasta', 'berenjena', 'pimientos rojos', 'pimientos verdes', 'pimientos amarillos', 'nueces', 'piñones', 'queso parmesano en escamas', 'perejil', 'orégano', 'sal', 'aceite de oliva']",0,0,0,0,0,https://www.lecturas.com/recetas/pasta-hortalizas-y-salsa-frutos-secos_11.html,https://content-recetas.lecturas.com/medio/2018/07/19/pasta-con-hortalizas-y-salsa-de-frutos-secos_579b2533_800x800.jpg
Canelones rellenos de requesón y jamón,80.0,415.0,"['placas', 'alcachofa', 'diente de ajo', 'queso blanco', 'requesón', 'jamón serrano en tiras', 'queso rallado', 'yema de huevo', 'leche', 'harina', 'perejil picado', 'nuez moscada', 'aceite de oliva', 'pimienta negra', 'sal']",0,0,0,0,0,https://www.lecturas.com/recetas/canelones-rellenos-requeson-y-jamon_151.html,https://content-recetas.lecturas.com/medio/2018/07/19/canelones-rellenos-de-requeson-y-jamon_b963e47a_800x800.jpg
Pasta con crema de tres quesos y nueces,30.0,395.0,"['galets de pasta', 'queso azul', 'queso manchego tierno', 'queso parmesano', 'leche', 'almendras peladas', 'nueces peladas', 'pimienta negra en grano', 'pimienta negra molida', 'sal']",0,0,0,0,0,https://www.lecturas.com/recetas/caracolas-crema-tres-quesos-y-nueces_153.html,https://content-recetas.lecturas.com/medio/2018/07/19/caracolas-con-crema-de-tres-quesos-y-nueces_593377d9_800x800.jpg
Ensalada de pasta y verdura con salsa de albahaca,40.0,564.0,"['espirales de pasta', 'pimiento rojo', 'tomate', 'diente de ajo', 'nueces', 'queso parmesano rallado', 'albahaca', 'cebolla', 'sal', 'pimienta negra', 'aceite de oliva']",0,0,0,0,0,https://www.lecturas.com/recetas/ensalada-pasta-y-verdura-salsa-albahaca_402.html,https://content-recetas.lecturas.com/medio/2018/07/19/ensalada-de-pasta-y-verdura-con-salsa-de-albahaca_658aeee4_800x800.jpg
Espaguetis con atún y alcaparras a la albahaca,30.0,295.0,"['espaguetis', 'cebolla', 'diente de ajo', 'tomate', 'alcaparra', 'atún en conserva', 'albahaca', 'aceite de oliva', 'sal', 'pimienta negra']",0,0,0,0,0,https://www.lecturas.com/recetas/espaguetis-atun-y-alcaparras-a-albahaca_474.html,https://content-recetas.lecturas.com/medio/2018/07/19/espaguetis-con-atun-y-alcaparras-a-la-albahaca_4b08d5c6_800x800.jpg
"Espaguetis con besamel, beicon y queso",35.0,435.0,"['espaguetis', 'beicon', 'cebolla', 'leche', 'mantequilla', 'harina', 'queso rallado', 'nuez moscada', 'aceite de oliva', 'sal', 'pimienta negra']",0,0,0,0,0,https://www.lecturas.com/recetas/espaguetis-besamel-beicon-y-queso_868.html,https://content-recetas.lecturas.com/medio/2018/07/19/espaguetis-con-besamel-beicon-y-queso_d994b72d_800x800.jpg
Espaguetis a la carbonara,35.0,415.0,"['espaguetis', 'nata líquida', 'beicon', 'huevos', 'cebolla', 'queso parmesano rallado', 'aceite de oliva', 'pimienta negra', 'sal']",0,0,0,0,0,https://www.lecturas.com/recetas/espaguetis-a-carbonara_1194.html,https://content-recetas.lecturas.com/medio/2018/07/19/espaguetis-a-la-carbonara_6dcad729_800x800.jpg
Pasta con salmón y salsa de nueces,40.0,490.0,"['espirales de pasta o cualquier otra pasta corta', 'salmón ahumado', 'nueces', 'cebollas', 'nata líquida', 'eneldo', 'aceite de oliva', 'sal', 'pimienta negra']",0,0,0,0,0,https://www.lecturas.com/recetas/pasta-salmon-y-salsa-nueces_1419.html,https://content-recetas.lecturas.com/medio/2018/07/19/pasta-con-salmon-y-salsa-de-nueces_ee32cfa3_800x800.jpg
Raviolis con carbonara de jamón,35.0,,"['raviolis', 'nata líquida', 'jamón cocido en una loncha', 'puerros', 'champiñones', 'diente de ajo', 'cebollino', 'pimienta', 'queso parmesano', 'mantequilla', 'sal']",0,0,0,0,0,https://www.lecturas.com/recetas/raviolis-carbonara-jamon_1665.html,https://content-recetas.lecturas.com/medio/2018/07/19/raviolis-con-carbonara-de-jamon_899c57ed_800x800.jpg
Espaguetis con salteado de ternera y pasas,50.0,,"['espaguetis', 'filetes de ternera', 'cebolla', 'apio', 'vino blanco', 'guindilla', 'tomate triturado', 'clavos de olor', 'caldo', 'uvas pasas de corinto', 'almendras fileteadas', 'queso de oveja rallado', 'sal', 'pimienta', 'aceite de oliva']",0,0,0,0,0,https://www.lecturas.com/recetas/espaguetis-salteado-ternera-y-pasas_1763.html,https://content-recetas.lecturas.com/medio/2018/07/19/espaguetis-con-salteado-de-ternera-y-pasas_67607241_800x800.jpg
Espaguetis a la amatriciana,45.0,,"['espaguetis', 'beicon', 'tomate pera', 'guindilla', 'vino blanco', 'queso parmesano', 'albahaca unas hojas', 'sal', 'aceite de oliva', 'azúcar']",0,0,0,0,0,https://www.lecturas.com/recetas/espaguetis-a-amatriciana_2023.html,https://content-recetas.lecturas.com/medio/2018/07/19/espaguetis-a-la-amatriciana_c379601b_800x800.jpg
Ensalada de pasta y verduras a la plancha,30.0,340.0,"['espirales de pasta', 'pimiento rojo', 'garbanzos cocidos en conserva', 'berenjena', 'calabacín', 'diente de ajo', 'perejil', 'aceite de oliva', 'sal', 'pimienta']",0,0,0,0,1,https://www.lecturas.com/recetas/ensalada-pasta-y-verduras-a-plancha_2179.html,https://content-recetas.lecturas.com/medio/2018/07/19/ensalada-de-pasta-y-verduras-a-la-plancha_2a4743b4_800x800.jpg
Espaguetis con beicon y besamel,40.0,488.0,"['espaguetis', 'leche', 'mantequilla', 'laurel', 'beicon en un trozo', 'nuez moscada', 'harina', 'menta', 'sal', 'pimienta']",0,0,0,0,0,https://www.lecturas.com/recetas/espaguetis-beicon-y-besamel_2461.html,https://content-recetas.lecturas.com/medio/2018/07/19/espaguetis-con-beicon-y-besamel_3f56b454_800x800.jpg
"Espaguetis con huevo, zanahorias y rúcula",30.0,395.0,"['espaguetis', 'zanahorias', 'caldo de pollo', 'huevos', 'rúcula', 'queso parmesano rallado', 'aceite de oliva', 'sal', 'pimienta']",0,0,0,0,0,https://www.lecturas.com/recetas/espaguetis-huevo-zanahorias-y-rucula_2677.html,https://content-recetas.lecturas.com/medio/2018/07/19/espaguetis-con-huevo-zanahorias-y-rucula_58c9b643_800x800.jpg
Espaguetis con grelos y shitakes frescos,50.0,439.0,"['espaguetis', 'grelos limpios y en juliana', 'cebollas en tiras finas', 'tomates secos en tiras finas', 'setas shiitake frescas en tiras finas', 'ajetes cortados finamente', 'leche de vaca o vegetal', 'harina rasa', 'aceite de oliva', 'pimienta negra', 'sal']",0,0,0,0,0,https://www.lecturas.com/recetas/espaguetis-grelos-y-shitakes-frescos_2755.html,https://content-recetas.lecturas.com/medio/2018/07/19/espaguetis-con-grelos-y-shitakes-frescos_b32ecee2_800x800.jpg
Espaguetis con jamón y aceitunas,20.0,,"['espaguetis', 'jamón cocido', 'limón', 'mantequilla', 'queso parmesano rallado', 'brandy', 'aceitunas negras sin hueso', 'rúcula unas hojas', 'sal', 'pimienta']",0,0,0,0,0,https://www.lecturas.com/recetas/espaguetis-jamon-y-aceitunas_3209.html,https://content-recetas.lecturas.com/medio/2018/07/19/espaguetis-con-jamon-y-aceitunas_798dd56b_800x800.jpg
Espirales con verduras,35.0,,"['espirales de pasta', 'calabacín', 'zanahoria', 'cebolla', 'puerro', 'jamón cocido', 'nata líquida', 'diente de ajo', 'perejil', 'queso manchego tierno', 'aceite', 'sal', 'pimienta']",0,0,0,0,0,https://www.lecturas.com/recetas/espirales-verduras_3292.html,https://content-recetas.lecturas.com/medio/2018/07/19/espirales-con-verduras_67695a41_800x800.jpg
Ensalada de tortellini con tomatitos y mozzarella,20.0,230.0,"['tortellinis rellenos de espinacas y requesón', 'tomate cereza rojos y amarillos', 'queso mozzarella en bolitas', 'anchoa', 'cogollo de lechuga', 'aceite de oliva', 'orégano seco', 'vinagre', 'albahaca']",0,0,0,0,0,https://www.lecturas.com/recetas/ensalada-tortellini-tomatitos-y-mozzarella_3534.html,https://content-recetas.lecturas.com/medio/2018/07/19/ensalada-de-tortellini-con-tomatitos-y-mozzarella_33c9736f_800x800.jpg
Pasta con crema de aguacates y espinacas,30.0,355.0,"['espaguetis integrales', 'aguacates', 'espinacas', 'nueces peladas', 'albahaca', 'zumo de limón', 'diente de ajo', 'sal', 'tomates cereza', 'queso parmesano', 'aceite de oliva']",0,0,0,0,0,https://www.lecturas.com/recetas/pasta-crema-aguacates-y-espinacas_3694.html,https://content-recetas.lecturas.com/medio/2018/07/19/pasta-con-crema-de-aguacates-y-espinacas_2a702dae_800x800.jpg
"Cintas con salsa de nata, gambas y tomate",45.0,365.0,"['cintas de pasta', 'gambas peladas', 'nata líquida', 'tomates entero en conserva', 'dientes de ajo', 'guindilla', 'perejil', 'vino blanco', 'aceite de oliva', 'sal', 'pimienta', 'cebollino']",0,0,0,0,0,https://www.lecturas.com/recetas/cintas-salsa-nata-gambas-y-tomate_3788.html,https://content-recetas.lecturas.com/medio/2018/07/19/cintas-con-salsa-de-nata-gambas-y-tomate_b4254c44_800x800.jpg
Pasta con salsa de queso a la mostaza,60.0,320.0,"['galets de pasta u otra pasta corta', 'queso cheddar rallado', 'harina', 'mantequilla', 'leche desnatada', 'mostaza', 'sal', 'pimienta']",0,0,1,0,0,https://www.lecturas.com/recetas/pasta-salsa-queso-a-mostaza_3939.html,https://content-recetas.lecturas.com/medio/2018/07/19/pasta-con-salsa-de-queso-a-la-mostaza_6d509e2b_800x800.jpg
Nidos de espaguetis con jamón y aceitunas negras,40.0,,"['espaguetis', 'tomate maduros', 'diente de ajo', 'albahaca', 'aceitunas negras deshuesadas', 'jamón ibérico en lonchas', 'queso parmesano rallado', 'aceite de oliva', 'sal', 'pimienta']",0,0,0,0,0,https://www.lecturas.com/recetas/nidos-espaguetis-jamon-y-aceitunas-negras_4276.html,https://content-recetas.lecturas.com/medio/2018/07/19/paso-a-paso-para-realizar-nidos-de-espaguetis-con-jamon-y-aceitunas-negras-resultado-final_1b1acb27_800x800.jpg
"Espaguetis ""alle vongole"" con guindilla",30.0,280.0,"['espaguetis', 'almeja', 'dientes de ajo', 'vino blanco', 'guindilla', 'perejil', 'sal', 'aceite de oliva']",0,0,0,0,0,https://www.lecturas.com/recetas/espaguetis-alle-vongole-guindilla_4866.html,https://content-recetas.lecturas.com/medio/2018/07/19/paso-a-paso-para-realizar-espaguetis-alle-vongole-con-guindilla-resultado-final_3e0aa8df_800x800.jpg
Espirales con besamel al pesto,45.0,,"['espirales de pasta', 'queso parmesano rallado', 'leche', 'mantequilla', 'harina', 'albahaca', 'piñones', 'aceite de oliva', 'diente de ajo', 'sal', 'pimienta']",0,0,0,0,0,https://www.lecturas.com/recetas/espirales-besamel-pesto_3193.html,https://content-recetas.lecturas.com/medio/2018/07/19/espirales-con-besamel-al-pesto_ef5e161b_800x800.jpg
Raviolis con espárragos y salmón,15.0,,"['raviolis a los 4 quesos', 'espárragos verdes', 'yogur natural', 'salmón ahumado', 'nata líquida', 'cebollino', 'pimienta', 'sal']",0,0,0,0,0,https://www.lecturas.com/recetas/raviolis-esparragos-y-salmon_3203.html,https://content-recetas.lecturas.com/medio/2018/07/19/raviolis-con-esparragos-y-salmon_74389152_800x800.jpg
Plumas con champiñones,15.0,,"['pluma', 'puerro', 'mantequilla', 'champiñón', 'nata líquida', 'perejil', 'albahaca', 'queso parmesano rallado', 'aceite de oliva', 'sal', 'pimienta']",0,0,0,0,0,https://www.lecturas.com/recetas/plumas-champinones_3207.html,https://content-recetas.lecturas.com/medio/2018/07/19/plumas-con-champinones_e08aaa46_800x800.jpg
Canelones de carne con bechamel,90.0,,"['placas', 'pollo', 'carne de ternera', 'panceta fresca', 'cebolla', 'puerro', 'zanahoria', 'cabeza de ajos', 'laurel', 'brandy', 'harina', 'leche', 'aceite', 'leche', 'harina', 'mantequilla', 'sal', 'pimienta']",0,0,0,0,0,https://www.lecturas.com/recetas/canelones-carne-bechamel_3266.html,https://content-recetas.lecturas.com/medio/2018/07/19/canelones-de-carne-con-bechamel_fb7020a2_800x800.jpg
Raviolis con tomate al orégano,15.0,602.0,"['raviolis de queso', 'nata líquida', 'tomate seco en aceite', 'albahaca', 'orégano fresco', 'pimienta', 'sal']",0,0,0,0,0,https://www.lecturas.com/recetas/raviolis-tomate-oregano_3653.html,https://content-recetas.lecturas.com/medio/2018/07/19/raviolis-con-tomate-al-oregano_c630a7e8_800x800.jpg
Caldo de verduras con pasta corta,60.0,155.0,"['caldo de verduras', 'pasta pasta corta', 'perejil rizado', 'sal']",0,0,0,0,0,https://www.lecturas.com/recetas/caldo-verduras-pasta-corta_3887.html,https://content-recetas.lecturas.com/medio/2018/07/19/caldo-de-verduras-con-pasta-corta_a2e160d5_800x800.jpg
Raviolis de carne y cebolla caramelizada con salsa de setas,,,"['harina', 'huevo', 'cebolla', 'carne picada de ternera', 'salsa de tomate casera', 'orégano', 'seta variadas', 'nata líquida', 'aceite de oliva', 'pimienta', 'sal']",0,0,0,0,0,https://www.lecturas.com/recetas/raviolis-carne-y-cebolla-caramelizada-salsa-setas_4279.html,https://content-recetas.lecturas.com/medio/2018/07/19/paso-a-paso-para-realizar-raviolis-de-carne-y-cebolla-caramelizada-con-salsa-de-setas-resultado-final_58db5143_800x800.jpg
Canelones rellenos de verdura y queso,60.0,360.0,"['placas', 'espárrago verde', 'tomates', 'zanahorias', 'queso blanco', 'cebollino unos tallos', 'aceite de oliva', 'sal', 'pimienta negra']",0,0,0,0,0,https://www.lecturas.com/recetas/canelones-rellenos-verdura-y-queso_69.html,https://content-recetas.lecturas.com/medio/2018/07/19/canelones-rellenos-de-verdura-y-queso_5eb69f49_800x800.jpg
Tortellini de espinacas con salsa suave de champiñones,25.0,310.0,"['tortellinis de espinacas', 'cebollas', 'champiñones', 'vino blanco', 'caldo de verduras', 'harina', 'perejil', 'queso rallado', 'aceite de oliva', 'nuez moscada', 'pimienta negra molida', 'sal']",0,0,0,0,0,https://www.lecturas.com/recetas/tortellini-espinacas-salsa-suave-champinones_138.html,https://content-recetas.lecturas.com/medio/2018/07/19/tortellini-de-espinacas-con-salsa-suave-de-champinones_805ab12b_800x800.jpg
Espaguetis con aceitunas,20.0,,"['espaguetis', 'tomate triturado', 'aceitunas negras deshuesadas', 'queso rallado', 'perejil', 'diente de ajo', 'aceite de oliva', 'guindilla pequeña', 'sal']",0,0,0,0,0,https://www.lecturas.com/recetas/espaguetis-aceitunas_377.html,https://content-recetas.lecturas.com/medio/2018/07/19/espaguetti-con-aceitunas_bfb1bb9e_800x800.jpg
Lasaña fresca con langostinos,30.0,,"['placas', 'champiñón', 'langostino', 'leche evaporada', 'cebolla grande', 'trufa negra en conserva en su jugo', 'aceite de oliva', 'pimienta negra', 'sal']",0,0,0,0,0,https://www.lecturas.com/recetas/lasana-fresca-langostinos_386.html,https://content-recetas.lecturas.com/medio/2018/07/19/lasana-fresca-con-langostinos_8671b99a_800x800.jpg
Canelones de pescado,50.0,,"['placas', 'merluzas', 'langostinos colas', 'mantequilla', 'espinacas baby', 'puerro', 'aceite de oliva', 'sal', 'pimienta negra', 'harina', 'leche', 'queso rallado', 'nuez moscada']",0,0,0,0,0,https://www.lecturas.com/recetas/canelones-pescado_757.html,https://content-recetas.lecturas.com/medio/2018/07/19/paso-a-paso-para-hacer-canelones-de-pescado-resultado-final_e23e684b_800x800.jpg
Pasta con crujiente de queso,40.0,760.0,"['pistones de pasta u otra pasta seca de formato pequeño', 'carne picada de cerdo', 'carne picada de ternera', 'tomate frito', 'cebolla', 'sal', 'pimienta negra', 'queso parmesano rallado', 'queso emmental rallado', 'pan rallado', 'nata líquida', 'aceite de oliva suave']",0,0,0,0,0,https://www.lecturas.com/recetas/pasta-crujiente-queso_962.html,https://content-recetas.lecturas.com/medio/2018/07/19/pasta-con-crujiente-de-queso_0e5545f8_800x800.jpg
"Espaguetis con guindilla, ajo y parmesano",12.0,352.0,"['espaguetis', 'guindillas', 'dientes de ajo', 'aceite de oliva', 'perejil', 'sal']",0,0,0,0,1,https://www.lecturas.com/recetas/espaguetis-guindilla-ajo-y-parmesano_963.html,https://content-recetas.lecturas.com/medio/2018/07/19/espaguetis-con-guindilla-ajo-y-parmesano_91a6bf09_800x800.jpg
Canelones de confit de pato,45.0,,"['confit de pato', 'placas', 'harina', 'mantequilla', 'leche', 'queso rallado', 'nuez moscada', 'perejil', 'pimienta blanca molida', 'sal']",0,0,0,0,0,https://www.lecturas.com/recetas/canelones-confit-pato_1119.html,https://content-recetas.lecturas.com/medio/2018/07/19/canelones-de-confit-de-pato_e928e009_800x800.jpg
Lasaña de bacalao y aguacate,25.0,,"['placas', 'bacalao ahumado', 'aguacates', 'limones', 'tomates maduros', 'olivada', 'aceite de oliva', 'sal']",0,0,0,0,1,https://www.lecturas.com/recetas/lasana-bacalao-y-aguacate_1196.html,https://content-recetas.lecturas.com/medio/2018/07/19/lasana-de-bacalao-y-aguacate_123501dc_800x800.jpg
Lasaña con queso azul y avellanas,35.0,380.0,"['placas', 'queso gorgonzola', 'leche', 'harina', 'mantequilla', 'queso rallado', 'avellanas tostadas y picadas', 'perejil']",0,0,0,0,0,https://www.lecturas.com/recetas/lasana-queso-azul-y-avellanas_1274.html,https://content-recetas.lecturas.com/medio/2018/07/19/lasana-con-queso-azul-y-avellanas_a7929128_800x800.jpg
Espirales de pasta con besamel,60.0,422.0,"['placas', 'espinacas frescas', 'uvas pasas de corinto', 'queso emmental rallado', 'beicon', 'mantequilla', 'harina', 'leche', 'nuez moscada', 'tomate frito', 'pimienta negra', 'sal']",0,0,0,0,0,https://www.lecturas.com/recetas/espirales-pasta-besamel_1379.html,https://content-recetas.lecturas.com/medio/2018/07/19/espirales-de-pasta-con-besamel_0b07f980_800x800.jpg
Gratinado de pasta y verduras,55.0,,"['conchas de pasta integrales', 'zanahorias', 'cebolla', 'pencas de apio', 'nabo', 'tomates cereza', 'perejil', 'laurel', 'caldo de verduras', 'queso rallado', 'aceite de oliva', 'pimienta negra', 'sal']",0,0,0,0,0,https://www.lecturas.com/recetas/gratinado-pasta-y-verduras_1471.html,https://content-recetas.lecturas.com/medio/2018/07/19/gratinado-de-pasta-y-verduras_a9f57f82_800x800.jpg
Raviolis con salsa de aceitunas,15.0,,"['raviolis de carne', 'pan rallado', 'aceitunas verdes deshuesadas', 'tomate', 'queso parmesano', 'perejil', 'aceite de oliva', 'sal', 'pimienta']",0,0,0,0,0,https://www.lecturas.com/recetas/raviolis-salsa-aceitunas_1872.html,https://content-recetas.lecturas.com/medio/2018/07/19/raviolis-con-salsa-de-aceitunas_f2525aa7_800x800.jpg
Lasaña verde a la boloñesa,55.0,325.0,"['placas', 'carne picada', 'cebollas', 'orégano', 'champiñones', 'zanahoria', 'apio', 'dientes de ajo', 'tomate frito', 'aceite de oliva', 'pimienta', 'caldo de carne', 'queso rallado', 'sal']",0,0,0,0,0,https://www.lecturas.com/recetas/lasana-verde-a-bolonesa_2199.html,https://content-recetas.lecturas.com/medio/2018/07/19/lasana-verde-a-la-bolonesa_383d2262_800x800.jpg
Canelones con sabor muy marinero,70.0,,"['placas', 'pescadilla en rodajas', 'gamba peladas', 'zanahoria', 'cebolla', 'pimiento morrón', 'tomate', 'queso rallado', 'leche', 'mantequilla', 'harina', 'perejil', 'aceite de oliva', 'pimienta', 'sal']",0,0,0,0,0,https://www.lecturas.com/recetas/canelones-sabor-muy-marinero_2437.html,https://content-recetas.lecturas.com/medio/2018/07/19/paso-a-paso-para-hacer-canelones-con-sabor-muy-marinero-resultado-final_e6c6e8ab_800x800.jpg
Lasaña de zanahorias y champiñones,60.0,335.0,"['placas', 'zanahorias', 'calabacín', 'berenjena', 'champiñones', 'espinacas', 'harina', 'queso rallado', 'aceite de oliva', 'sal', 'salsa de tomate', 'leche desnatada']",0,0,0,0,0,https://www.lecturas.com/recetas/lasana-zanahorias-y-champinones_2951.html,https://content-recetas.lecturas.com/medio/2018/07/19/lasana-de-zanahorias-y-champinones_72100f85_800x800.jpg
